PurchaseID,No Nota,SupplierID,TransactionDate,Remarks,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy
431,088794/13,86,2013-06-07,,2018-05-02,Admin,,
432,088796/13,86,2013-06-07,,2018-05-02,Admin,,
433,088798/13,86,2013-06-07,,2018-05-02,Admin,,
434,088800/13,86,2013-06-07,,2018-05-02,Admin,,
435,088802/13,86,2013-06-07,,2018-05-02,Admin,,
436,088803/13,86,2013-06-07,,2018-05-02,Admin,,
437,088813/13,86,2013-06-07,,2018-05-02,Admin,,
438,088815/13,86,2013-06-07,,2018-05-02,Admin,,
439,088816/13,86,2013-06-07,,2018-05-02,Admin,,
440,088818/13,86,2013-06-07,,2018-05-02,Admin,,
441,088804/13,86,2013-06-07,,2018-05-02,Admin,,
442,088806/13,86,2013-06-07,,2018-05-02,Admin,,
443,088809/13,86,2013-06-07,,2018-05-02,Admin,,
444,088810/13,86,2013-06-07,,2018-05-02,Admin,,
445,088812/13,86,2013-06-07,,2018-05-02,Admin,,
446,088820/13,86,2013-06-07,,2018-05-02,Admin,,
447,088822/13,86,2013-06-07,,2018-05-02,Admin,,
448,088823/13,86,2013-06-07,,2018-05-02,Admin,,
449,089114/13,86,2013-06-13,,2018-05-02,Admin,,
450,089115/13,86,2013-06-13,,2018-05-02,Admin,,
451,089116/13,86,2013-06-13,,2018-05-02,Admin,,
452,089117/13,86,2013-06-13,,2018-05-02,Admin,,
453,089119/13,86,2013-06-13,,2018-05-02,Admin,,
454,089121/13,86,2013-06-13,,2018-05-02,Admin,,
455,089122/13,86,2013-06-13,,2018-05-02,Admin,,
456,089118/13,86,2013-06-13,,2018-05-02,Admin,,
457,034348/15,86,2015-04-30,,2018-05-02,Admin,,
458,034349/15,86,2015-04-30,,2018-05-02,Admin,,
459,034351/15,86,2015-04-30,,2018-05-02,Admin,,
460,027530/15,86,2015-01-19,,2018-05-02,Admin,,
461,027525/15,86,2015-01-19,,2018-05-02,Admin,,
462,024022/14,3/26/1900,2014-11-24,,2018-05-02,Admin,,
463,024023/14,3/26/1900,2014-11-24,,2018-05-02,Admin,,
464,039077/15,86,2015-04-07,,2018-05-02,Admin,,
465,039078/15,86,2015-04-07,,2018-05-02,Admin,,
466,044936/15,86,2015-10-03,,2018-05-02,Admin,,
467,J1503000659,87,2015-03-27,,2018-05-02,Admin,,
468,J-1503000175,91,2015-03-07,,2018-05-02,Admin,,
469,2259,79,2013-11-05,,2018-05-02,Admin,,
470,1864,79,2013-05-06,,2018-05-02,Admin,,
471,413,79,2013-06-12,,2018-05-02,Admin,,
472,A271,79,2013-12-18,,2018-05-02,Admin,,
473,A787,79,2014-01-19,,2018-05-02,Admin,,
474,C493,79,2014-01-24,,2018-05-02,Admin,,
475,A831,79,2014-01-24,,2018-05-02,Admin,,
476,C812,79,2014-02-05,,2018-05-02,Admin,,
477,A862,79,2014-02-05,,2018-05-02,Admin,,
478,4002245788,42,2016-01-08,,2018-05-02,Admin,,
479,NA20131030,14,2013-10-30,,2018-05-02,Admin,,
480,4001806972,15,2015-01-21,,2018-05-02,Admin,,
481,40016806967,15,2015-01-21,,2018-05-02,Admin,,
482,4001806950,15,2015-01-21,,2018-05-02,Admin,,
483,4001885218,15,2015-03-26,,2018-05-02,Admin,,
484,4001936763,15,2015-05-07,,2018-05-02,Admin,,
485,4001930086,40,2015-05-07,,2018-05-02,Admin,,
486,4001930191,45,2015-04-30,,2018-05-02,Admin,,
487,5062,76,2016-01-14,,2018-05-02,Admin,,
488,010116000844FP,53,2016-01-13,,2018-05-02,Admin,,
489,PJL0004025,63,2016-01-11,,2018-05-02,Admin,,
490,RJM 93931,63,2016-01-05,,2018-05-02,Admin,,
491,VR16010058,83,2016-01-05,,2018-05-02,Admin,,
492,VR16010018,83,2016-01-05,,2018-05-02,Admin,,
493,VR15120988,83,2015-12-28,,2018-05-02,Admin,,
494,SB6116_1,73,2016-01-06,,2018-05-02,Admin,,
495,SB6116_2,73,2016-01-06,,2018-05-02,Admin,,
496,SB6116_3,73,2016-01-06,,2018-05-02,Admin,,
497,PJL0003579,63,2015-12-07,,2018-05-02,Admin,,
498,SB191215_1,73,2015-12-19,,2018-05-02,Admin,,
499,SB191215_2,73,2015-12-19,,2018-05-02,Admin,,
500,SB191215_3,73,2015-12-19,,2018-05-02,Admin,,
501,SB191215_4,73,2015-12-19,,2018-05-02,Admin,,
502,SB191215_5,73,2015-12-19,,2018-05-02,Admin,,
503,JT5116_1,49,2016-01-05,,2018-05-02,Admin,,
504,JT5116_2,49,2016-01-05,,2018-05-02,Admin,,
505,FA3-15-1221/002,18,2015-12-21,,2018-05-02,Admin,,
506,4002245788,43,2016-01-06,,2018-05-02,Admin,,
507,050999/16,86,2016-01-08,,2018-05-02,Admin,,
508,051208/16,86,2016-01-16,,2018-05-02,Admin,,
509,048704/15,86,2015-11-30,,2018-05-02,Admin,,
510,FR16010203,83,2016-01-15,,2018-05-02,Admin,,
511,G000752,79,2016-01-21,,2018-05-02,Admin,,
512,PJL0004215,63,2016-01-23,,2018-05-02,Admin,,
513,FSUR-00001,49,2016-01-18,,2018-05-02,Admin,,
514,F1916,79,2016-01-19,,2018-05-02,Admin,,
515,16 012801047,75,2016-01-28,,2018-05-02,Admin,,
516,16 012300810,75,2016-01-23,,2018-05-02,Admin,,
517,VK-1602389,70,2016-02-22,,2018-05-02,Admin,,
518,PJL0004594,63,2016-02-22,,2018-05-02,Admin,,
519,VA2016020397,1,2016-02-20,,2018-05-02,Admin,,
520,VR16020683,83,2016-02-17,,2018-05-02,Admin,,
521,VA000119,70,2016-02-16,,2018-05-02,Admin,,
522,16 020500152,75,2016-02-05,,2018-05-02,Admin,,
523,16 020400106,75,2016-02-04,,2018-05-02,Admin,,
524,VA2016010397,1,2016-01-23,,2018-05-02,Admin,,
525,VR16010874,83,2016-01-23,,2018-05-02,Admin,,
526,L44978,27,2016-01-29,,2018-05-02,Admin,,
527,VR16010876,83,2016-01-22,,2018-05-02,Admin,,
528,VR16010915,83,2016-01-22,,2018-05-02,Admin,,
529,FR16010269,83,2016-01-22,,2018-05-02,Admin,,
530,FR1610203,83,2016-01-15,,2018-05-02,Admin,,
531,G000158,77,2016-01-05,,2018-05-02,Admin,,
532,G000161,77,2016-01-05,,2018-05-02,Admin,,
533,F1833,77,2015-12-20,,2018-05-02,Admin,,
534,F1820,77,2015-12-16,,2018-05-02,Admin,,
535,PJL0004219,63,2016-01-23,,2018-05-02,Admin,,
536,PJL0004323,63,2016-02-01,,2018-05-02,Admin,,
537,PJL0004410,63,2016-02-09,,2018-05-02,Admin,,
538,VK1601169,70,2016-01-26,,2018-05-02,Admin,,
539,VR16020257,83,2016-02-05,,2018-05-02,Admin,,
540,VR16020256,83,2016-02-05,,2018-05-02,Admin,,
541,T14216,77,2016-02-14,,2018-05-02,Admin,,
542,G000989,77,2016-02-05,,2018-05-02,Admin,,
543,4002284117,45,2016-01-31,,2018-05-02,Admin,,
544,VK-1601809,70,2016-02-10,,2018-05-02,Admin,,
545,SP1600674,70,2016-02-10,,2018-05-02,Admin,,
546,VK1602047,70,2016-02-15,,2018-05-02,Admin,,
547,PJL00004787,63,2016-03-04,,2018-05-02,Admin,,
548,VR16030102,83,2016-03-03,,2018-05-02,Admin,,
549,90,92,2016-03-15,,2018-05-02,Admin,,
550,47,92,2016-03-09,,2018-05-02,Admin,,
551,75,92,2016-03-09,,2018-05-02,Admin,,
552,VK1602880,70,2016-03-03,,2018-05-02,Admin,,
553,VB1600476,70,2016-03-07,,2018-05-02,Admin,,
554,SP1601147,70,2016-03-07,,2018-05-02,Admin,,
555,VK1603036,70,2016-03-07,,2018-05-02,Admin,,
556,VR16030577,83,2016-03-18,,2018-05-02,Admin,,
557,VR16030678,83,2016-03-18,,2018-05-02,Admin,,
558,PJL0004914,63,2016-03-14,,2018-05-02,Admin,,
559,132,92,2016-03-25,,2018-05-02,Admin,,
560,H283,77,2016-03-25,,2018-05-02,Admin,,
561,HH61,77,2016-03-25,,2018-05-02,Admin,,
562,HH60,77,2016-03-25,,2018-05-02,Admin,,
563,HH100,77,2016-04-10,,2018-05-02,Admin,,
564,H1564,77,2016-04-10,,2018-05-02,Admin,,
565,VK1604070,70,2016-04-04,,2018-05-02,Admin,,
566,VK1604245,70,2016-04-07,,2018-05-02,Admin,,
567,VK1604220,70,2016-04-06,,2018-05-02,Admin,,
568,H418,77,2016-03-29,,2018-05-02,Admin,,
569,5981,76,2016-04-09,,2018-05-02,Admin,,
570,713,9,2016-03-23,,2018-05-02,Admin,,
571,JT62551,50,2016-03-26,,2018-05-02,Admin,,
572,JT62552,50,2016-03-26,,2018-05-02,Admin,,
573,JT62552,50,2016-04-06,,2018-05-02,Admin,,
574,NA20160404,74,2016-04-04,,2018-05-02,Admin,,
575,VR16030898,83,2016-03-24,,2018-05-02,Admin,,
576,VR16030899,83,2016-03-24,,2018-05-02,Admin,,
577,VR15040081,83,2016-04-05,,2018-05-02,Admin,,
578,FR16040063,83,2016-04-07,,2018-05-02,Admin,,
579,VR15040233,83,2016-04-07,,2018-05-02,Admin,,
580,057736/16,69,2016-04-08,,2018-05-02,Admin,,
581,132,92,2016-03-25,,2018-05-02,Admin,,
582,C3496,77,2016-04-17,,2018-05-02,Admin,,
583,A1827,77,2014-05-29,,2018-05-02,Admin,,
584,A1739,77,2014-05-21,,2018-05-02,Admin,,
585,A593,77,2014-04-28,,2018-05-02,Admin,,
586,21054,77,2014-04-21,,2018-05-02,Admin,,
587,1625,77,2014-02-21,,2018-05-02,Admin,,
588,480,78,2014-10-01,,2018-05-02,Admin,,
589,1274,78,2014-02-16,,2018-05-02,Admin,,
590,963,78,2014-02-16,,2018-05-02,Admin,,
591,1041,78,2014-03-30,,2018-05-02,Admin,,
592,1921,78,2014-02-28,,2018-05-02,Admin,,
593,3468,78,2014-04-14,,2018-05-02,Admin,,
594,1293,78,2014-04-14,,2018-05-02,Admin,,
595,910,78,2016-06-02,,2018-05-02,Admin,,
596,507,78,2014-05-07,,2018-05-02,Admin,,
597,1562,78,2014-05-04,,2018-05-02,Admin,,
598,3117,78,2014-04-29,,2018-05-02,Admin,,
599,1643,78,2014-04-18,,2018-05-02,Admin,,
600,1631,78,2014-04-14,,2018-05-02,Admin,,
601,1979,78,2014-03-21,,2018-05-02,Admin,,
602,1187,78,2014-03-21,,2018-05-02,Admin,,
603,1187,78,2014-03-17,,2018-05-02,Admin,,
604,1162,78,2014-03-13,,2018-05-02,Admin,,
605,385,78,2014-02-01,,2018-05-02,Admin,,
606,473,78,2014-08-01,,2018-05-02,Admin,,
607,90,78,2014-04-01,,2018-05-02,Admin,,
608,667,78,2014-03-08,,2018-05-02,Admin,,
609,1277,78,2014-02-21,,2018-05-02,Admin,,
610,350,78,2013-12-29,,2018-05-02,Admin,,
611,1061,78,2014-02-28,,2018-05-02,Admin,,
612,3631,78,2013-12-27,,2018-05-02,Admin,,
613,342,78,2013-12-27,,2018-05-02,Admin,,
614,1728,78,2016-04-24,,2018-05-02,Admin,,
615,300,78,2016-04-24,,2018-05-02,Admin,,
616,5735,63,2016-09-05,,2018-05-02,Admin,,
617,vk1605324,70,2016-04-05,,2018-05-02,Admin,,
618,vk1604931,70,2016-04-25,,2018-05-02,Admin,,
619,vr16040762,83,2016-04-22,,2018-05-02,Admin,,
620,va2016040408,1,2016-04-22,,2018-05-02,Admin,,
621,JT069390,50,2016-04-06,,2018-05-02,Admin,,
622,JT069390,50,2016-05-07,,2018-05-02,Admin,,
623,2882,10,2016-04-30,,2018-05-02,Admin,,
624,NA20160505,16,2016-05-05,,2018-05-02,Admin,,
625,2998,79,2016-05-15,,2018-05-02,Admin,,
626,vk16057337,70,2016-05-16,,2018-05-02,Admin,,
627,vk1605506,70,2016-11-05,,2018-05-02,Admin,,
628,vr16050356,83,2016-11-05,,2018-05-02,Admin,,
629,NA20160514,8,2016-05-14,,2018-05-02,Admin,,
630,H1871,77,2016-04-29,,2018-05-02,Admin,,
631,H92,77,2016-05-07,,2018-05-02,Admin,,
632,VR16050292,83,2016-05-09,,2018-05-02,Admin,,
633,16051700527,75,2016-05-17,,2018-05-02,Admin,,
634,FB2881,9,2016-05-24,,2018-05-02,Admin,,
635,VK1604736,70,2016-04-20,,2018-05-02,Admin,,
636,VK1604634,70,2016-04-16,,2018-05-02,Admin,,
637,16040600152,75,2016-04-06,,2018-05-02,Admin,,
638,G424,77,2016-05-29,,2018-05-02,Admin,,
639,VR16050971,82,2016-05-25,,2018-05-02,Admin,,
640,A533,70,2016-05-31,,2018-05-02,Admin,,
641,FB 0877,9,2016-06-03,,2018-05-02,Admin,,
642,NA20160616,9,2016-06-16,,2018-05-02,Admin,,
643,NA20160611,3,2016-06-11,,2018-05-02,Admin,,
644,PJL0006519,63,2016-06-21,,2018-05-02,Admin,,
645,H003874,77,2016-06-28,,2018-05-02,Admin,,
646,VJ1607844,70,2016-06-28,,2018-05-02,Admin,,
647,VR1601277,70,2016-06-28,,2018-05-02,Admin,,
648,PJL0006718,63,2016-06-29,,2018-05-02,Admin,,
649,FA3-IP-06525/002,47,2016-06-25,,2018-05-02,Admin,,
650,NA20160629,6,2016-06-29,,2018-05-02,Admin,,
651,FB0277,6,2016-06-30,,2018-05-02,Admin,,
652,064501/16,86,2016-06-30,,2018-05-02,Admin,,
653,100632,79,2016-07-31,,2018-05-02,Admin,,
654,336,80,2016-07-31,,2018-05-02,Admin,,
655,336,79,2016-07-31,,2018-05-02,Admin,,
656,337,80,2016-07-31,,2018-05-02,Admin,,
657,337,79,2016-07-31,,2018-05-02,Admin,,
658,VR16080082,83,2016-08-03,,2018-05-02,Admin,,
659,PJL0007127,63,2016-08-04,,2018-05-02,Admin,,
660,VK-1609019,70,2016-08-04,,2018-05-02,Admin,,
661,VR16060903,83,2016-06-21,,2018-05-02,Admin,,
662,NA20160814,79,2016-08-14,,2018-05-02,Admin,,
663,NA20160816,7,2016-08-16,,2018-05-02,Admin,,
664,NA20160718,9,2016-07-18,,2018-05-02,Admin,,
665,NA20160806,9,2016-08-06,,2018-05-02,Admin,,
666,NA20160621,83,2016-06-21,,2018-05-02,Admin,,
667,NA20160804,61,2016-08-04,,2018-05-02,Admin,,
668,NA20160804MM,21,2016-08-04,,2018-05-02,Admin,,
669,NA20160719,75,2016-07-19,,2018-05-02,Admin,,
670,NA20160814,80,2016-08-14,,2018-05-02,Admin,,
671,NA20160818SPC,70,2016-08-18,,2018-05-02,Admin,,
672,NA20160820,9,2016-08-20,,2018-05-02,Admin,,
673,NA20160818RJM,63,2016-08-18,,2018-05-02,Admin,,
674,NA20160818,50,2016-08-18,,2018-05-02,Admin,,
675,NA20160819,41,2016-08-19,,2018-05-02,Admin,,
676,NA20160810,21,2016-08-10,,2018-05-02,Admin,,
677,NA20160804,21,2016-08-04,,2018-05-02,Admin,,
678,NA20160823,21,2016-08-23,,2018-05-02,Admin,,
679,NA20160825,70,2016-08-25,,2018-05-02,Admin,,
680,NA20160823BA,46,2016-08-23,,2018-05-02,Admin,,
681,NA20160828,79,2016-08-28,,2018-05-02,Admin,,
682,NA20160824,9,2016-08-24,,2018-05-02,Admin,,
683,NA20160829,33,2016-08-29,,2018-05-02,Admin,,
684,NA20160109,21,2016-01-09,,2018-05-02,Admin,,
685,64501,86,2016-06-30,,2018-05-02,Admin,,
686,64502,86,2016-06-30,,2018-05-02,Admin,,
687,64503,13,2016-06-30,,2018-05-02,Admin,,
688,7577,24,2016-09-03,,2018-05-02,Admin,,
689,VK1611324,70,2016-09-27,,2018-05-02,Admin,,
690,VR16090827,83,2016-09-23,,2018-05-02,Admin,,
691,VR16090827,84,2016-09-23,,2018-05-02,Admin,,
692,NA20160930,77,2016-09-30,,2018-05-02,Admin,,
693,fj1609-002964-F,50,2016-09-29,,2018-05-02,Admin,,
694,NA20160929,79,2016-09-29,,2018-05-02,Admin,,
695,J001646,79,2016-06-10,,2018-05-02,Admin,,
696,PJL0008468,63,2016-08-10,,2018-05-02,Admin,,
697,A533,70,2016-10-11,,2018-05-02,Admin,,
698,BJ0001610-0059,21,2016-10-12,,2018-05-02,Admin,,
699,J 1462,77,2016-10-26,,2018-05-02,Admin,,
700,J 1186,77,2016-10-29,,2018-05-02,Admin,,
701,HH713,77,2016-10-29,,2018-05-02,Admin,,
702,PJL8942,63,2016-10-31,,2018-05-02,Admin,,
703,OJ16101421,83,2016-10-31,,2018-05-02,Admin,,
704,YGYSUR190/TI,75,2016-10-28,,2018-05-02,Admin,,
705,PJL8863,63,2016-10-26,,2018-05-02,Admin,,
706,AJM261016_1,5,2016-10-26,,2018-05-02,Admin,,
707,RJM,63,2016-10-18,,2018-05-02,Admin,,
708,FR16200273,83,2016-10-18,,2018-05-02,Admin,,
709,VR16100354,83,2016-10-18,,2018-05-02,Admin,,
710,DJ16100743,83,2016-10-17,,2018-05-02,Admin,,
711,VR16100232,83,2016-10-07,,2018-05-02,Admin,,
712,VK1613454,70,2016-11-19,,2018-05-02,Admin,,
713,BA191116,17,2016-11-19,,2018-05-02,Admin,,
714,TIDAK ADA NO,5,2016-11-12,,2018-05-02,Admin,,
715,VK1613254,70,2016-11-14,,2018-05-02,Admin,,
716,K000336,77,2016-11-13,,2018-05-02,Admin,,
717,YGYSUR180/TI,75,2016-11-08,,2018-05-02,Admin,,
718,VK1612984,70,2016-11-07,,2018-05-02,Admin,,
719,MBL-S116K-0536/SUG,90,2016-11-16,,2018-05-02,Admin,,
720,NA20161125,32,2016-11-25,,2018-05-02,Admin,,
721,FR16110358,83,2016-11-23,,2018-05-02,Admin,,
722,VR16110834,83,2016-11-23,,2018-05-02,Admin,,
723,VK1613537,70,2016-11-19,,2018-05-02,Admin,,
724,PJL0009356,63,2016-11-18,,2018-05-02,Admin,,
725,FR16110324,83,2016-11-10,,2018-05-02,Admin,,
726,VR16110749,83,2016-11-10,,2018-05-02,Admin,,
727,VR16110753,83,2016-11-19,,2018-05-02,Admin,,
728,T221116,77,2016-11-22,,2018-05-02,Admin,,
729,NA20161121,5,2016-11-21,,2018-05-02,Admin,,
730,BJ1611-0102,31,2016-11-22,,2018-05-02,Admin,,
731,BJ1611-0196,31,2016-11-22,,2018-05-02,Admin,,
732,BJ1611-245,31,2016-11-22,,2018-05-02,Admin,,
733,010116039230FP,53,2016-11-26,,2018-05-02,Admin,,
734,PJL9746,63,2016-12-05,,2018-05-02,Admin,,
735,FJ0661,5,2016-12-07,,2018-05-02,Admin,,
736,JT0089796,50,2016-12-02,,2018-05-02,Admin,,
737,JT0089729,50,2016-12-02,,2018-05-02,Admin,,
738,JT0089730,50,2016-12-02,,2018-05-02,Admin,,
739,HH00895,77,2016-12-05,,2018-05-02,Admin,,
740,tanda terima,53,2016-12-20,,2018-05-02,Admin,,
741,NA20161216,5,2016-12-16,,2018-05-02,Admin,,
742,NA20161217,5,2016-12-17,,2018-05-02,Admin,,
743,NA20161218,77,2016-12-18,,2018-05-02,Admin,,
744,NA20161219,63,2016-12-19,,2018-05-02,Admin,,
745,PJL9797,63,2016-12-07,,2018-05-02,Admin,,
746,NA20161221TGP,75,2016-12-21,,2018-05-02,Admin,,
747,NA20161221GMI,48,2016-12-21,,2018-05-02,Admin,,
748,NA20161221,83,2016-12-21,,2018-05-02,Admin,,
749,NA20161213,79,2016-12-13,,2018-05-02,Admin,,
750,NA20161216,73,2016-12-16,,2018-05-02,Admin,,
751,NA20161223,5,2016-12-23,,2018-05-02,Admin,,
752,NA20170110,83,2017-01-10,,2018-05-02,Admin,,
753,NA20170206,77,2017-02-06,,2018-05-02,Admin,,
754,NA20170123,75,2017-01-23,,2018-05-02,Admin,,
755,NA20170111,62,2017-01-11,,2018-05-02,Admin,,
756,NA20170107,72,2017-01-07,,2018-05-02,Admin,,
757,NA20170107,35,2017-01-07,,2018-05-02,Admin,,
758,NA20170107,20,2017-01-07,,2018-05-02,Admin,,
759,NA20170107,26,2017-01-07,,2018-05-02,Admin,,
760,NA201170121,5,2017-01-21,,2018-05-02,Admin,,
761,NA201170126,5,2017-01-26,,2018-05-02,Admin,,
762,NA201170227,83,2017-02-27,,2018-05-02,Admin,,
763,NA201170228,5,2017-02-28,,2018-05-02,Admin,,
764,NA201170304,24,2017-03-04,,2018-05-02,Admin,,
765,NA201170228,75,2017-02-28,,2018-05-02,Admin,,
766,NA20170307SPC,70,2017-03-07,,2018-05-02,Admin,,
767,NA20170320,77,2017-03-20,,2018-05-02,Admin,,
768,NA201170218,54,2017-02-18,,2018-05-02,Admin,,
769,NA201170222,21,2017-02-22,,2018-05-02,Admin,,
770,NA20170105,53,2017-01-05,,2018-05-02,Admin,,
771,NA20170307,37,2017-03-07,,2018-05-02,Admin,,
772,NA20170302,89,2017-03-02,,2018-05-02,Admin,,
773,NA20170122,77,2017-01-22,,2018-05-02,Admin,,
774,NA20170222,21,2017-02-22,,2018-05-02,Admin,,
775,NA20170219,77,2017-02-19,,2018-05-02,Admin,,
776,NA20170224,4,2017-02-24,,2018-05-02,Admin,,
777,NA20170218,38,2017-02-18,,2018-05-02,Admin,,
778,NA20170106,86,2017-01-06,,2018-05-02,Admin,,
779,NA20170304,86,2017-03-04,,2018-05-02,Admin,,
780,NA20170429,70,2017-04-29,,2018-05-02,Admin,,
781,NA20170502,81,2017-05-02,,2018-05-02,Admin,,
782,NA20170425,30,2017-04-25,,2018-05-02,Admin,,
783,NA20170429,30,2017-04-29,,2018-05-02,Admin,,
784,NA20170709,77,2017-07-09,,2018-05-02,Admin,,
785,NA20170710,70,2017-07-10,,2018-05-02,Admin,,
786,NA20170714,2,2017-07-14,,2018-05-02,Admin,,
787,NA20170724,21,2017-07-24,,2018-05-02,Admin,,
788,NA20170707,81,2017-07-07,,2018-05-02,Admin,,
789,NA20170713,2,2017-07-13,,2018-05-02,Admin,,
790,NA20170708,49,2017-07-08,,2018-05-02,Admin,,
791,NA20170728,86,2017-07-28,,2018-05-02,Admin,,
792,NA20170711,75,2017-07-11,,2018-05-02,Admin,,
793,NA20170717,28,2017-07-17,,2018-05-02,Admin,,
794,NA20170817,79,2017-08-19,,2018-05-02,Admin,,
795,MBL.SI18A-0008/SUG,37,2018-01-03,,2018-05-02,Admin,,
796,FJ1802-000602-F,58,2018-02-06,,2018-05-02,Admin,,
797,46,29,2018-01-15,,2018-05-02,Admin,,
798,SUR180/MA/PP*,75,2018-01-08,,2018-05-02,Admin,,
799,225,29,2018-02-07,,2018-05-02,Admin,,
800,SJ0001708-0001,21,2017-08-31,,2018-05-02,Admin,,
801,SUR180/MA/PP*,75,2017-10-04,,2018-05-02,Admin,,
802,PJL0016388,63,2017-09-20,,2018-05-02,Admin,,
803,KL1709-000047,22,2017-09-22,,2018-05-02,Admin,,
804,SUR180/MA/PP*,75,2017-09-12,,2018-05-02,Admin,,
805,PJL0016325,63,2017-09-18,,2018-05-02,Admin,,
806,PJL0016154,63,2017-09-11,,2018-05-02,Admin,,
807,095501/17,88,2017-09-22,,2018-05-02,Admin,,
808,VK-1709381,67,2017-09-04,,2018-05-02,Admin,,
809,VK-1712510,67,2017-12-09,,2018-05-02,Admin,,
810,2574,81,2017-09-11,,2018-05-02,Admin,,
811,FJ1710-004388-F,58,2017-10-30,,2018-05-02,Admin,,
812,3130,81,2017-11-13,,2018-05-02,Admin,,
813,15/00/03/FPJ17/IBF103,56,2017-09-26,,2018-05-02,Admin,,
814,15/00/03/FP/17/IBF1005,56,2017-09-26,,2018-05-02,Admin,,
815,15/00/03/FP/17/IBF1004,56,2017-09-26,,2018-05-02,Admin,,
816,SUR180/MA/PP*,75,2017-11-06,,2018-05-02,Admin,,
817,PJ1710-000071,25,2017-10-14,,2018-05-02,Admin,,
818,SUR180/MA/PP*,75,2017-12-08,,2018-05-02,Admin,,
819,PJL0018503,63,2018-01-03,,2018-05-02,Admin,,
820,097775/17,88,2017-10-25,,2018-05-02,Admin,,
821,4037,81,2018-02-12,,2018-05-02,Admin,,
822,3834,81,2018-01-22,,2018-05-02,Admin,,
823,VK-1711069,67,2017-10-26,,2018-05-02,Admin,,
824,414,29,2018-03-06,,2018-05-02,Admin,,
825,341,29,2018-03-03,,2018-05-02,Admin,,
826,FJ1712-000334-F,58,2017-12-05,,2018-05-02,Admin,,
827,MBL.SI17I-0051/SUG,37,2017-09-05,,2018-05-02,Admin,,
828,1341/JL/UTM/1217,77,2017-12-08,,2018-05-02,Admin,,
829,PJL0017802,63,2017-11-28,,2018-05-02,Admin,,
830,11171100199,55,2017-11-02,,2018-05-02,Admin,,
831,3361,81,2017-12-04,,2018-05-02,Admin,,
832,0614/JL/UTM/1117,77,2017-11-02,,2018-05-02,Admin,,
833,NA20171209,9,2017-12-09,,2018-05-02,Admin,,
834,NA20171129,9,2017-11-29,,2018-05-02,Admin,,
835,397,79,2017-08-19,,2018-05-02,Admin,,
836,IF0001711-0041,52,2017-11-03,,2018-05-02,Admin,,
837,NA20170816,9,2017-08-16,,2018-05-02,Admin,,
838,11180201482,39,2018-02-13,,2018-05-02,Admin,,
839,4139,81,2018-02-23,,2018-05-02,Admin,,
840,SUR180/MA/PP*,75,2018-02-22,,2018-05-02,Admin,,
841,FJ1801-000001-F,58,2018-01-02,,2018-05-02,Admin,,
842,FJ1708-01,58,2017-08-26,,2018-05-02,Admin,,
843,308,29,2018-02-21,,2018-05-02,Admin,,
844,NA20170102,68,2018-01-02,,2018-05-02,Admin,,
845,12180200679,59,2018-02-13,,2018-05-02,Admin,,
846,NA20170509,9,2017-05-09,,2018-05-02,Admin,,
847,NA20180106,29,2018-01-06,,2018-05-02,Admin,,
848,NA20170919,9,2017-09-19,,2018-05-02,Admin,,
